date,nifty_open,nifty_high,nifty_low,nifty_close,fii_view,pro_view,fii_bucket,pro_bucket,alignment,strong_alignment,move_direction,outcome_classification,close_outcome,vix_exhaustion,vix_predicted_move_pct,intraday_high_pct,intraday_low_pct,actual_open_close_pct,actual_range_pct,is_nifty_expiry,vix_open,vix_regime,year
2026-03-12,23674.85,23833.15,23556.3,23639.35,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Reversed Before Half,1.33,0.67,-0.5,-0.15,1.17,0,21.06,Elevated (20-30),2026
2026-03-13,23462.5,23492.4,23112.0,23170.9,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.33,0.13,-1.49,-1.24,1.62,0,21.06,Elevated (20-30),2026
2026-03-16,23116.1,23502.0,22955.25,23355.6,Strong Bearish,Bullish,Bearish,Bullish,Mixed,None,Down to Up,N/A,N/A,N/A,1.33,1.67,-0.7,1.04,2.37,0,21.06,Elevated (20-30),2026
2026-03-17,23493.2,23656.8,23346.6,23558.8,Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.36,0.7,-0.62,0.28,1.32,1,21.6,Elevated (20-30),2026
2026-03-18,23632.9,23862.25,23618.45,23764.1,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.36,0.97,-0.06,0.56,1.03,0,21.6,Elevated (20-30),2026
2026-03-19,23197.75,23378.7,22930.35,23087.85,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.18,0.78,-1.15,-0.47,1.93,0,18.72,Normal (15-20),2026
2026-03-20,23110.15,23345.15,23067.6,23134.65,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.18,1.02,-0.18,0.11,1.2,0,18.72,Normal (15-20),2026
2026-03-23,22824.35,22851.7,22471.25,22492.65,Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.18,0.12,-1.55,-1.45,1.67,0,18.72,Normal (15-20),2026
2026-03-24,22878.45,23057.3,22624.2,22958.4,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.68,0.78,-1.11,0.35,1.89,1,26.73,Elevated (20-30),2026
2026-03-25,23064.4,23465.35,23063.2,23309.0,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.68,1.74,-0.01,1.06,1.74,0,26.73,Elevated (20-30),2026
2026-03-27,23173.55,23186.1,22804.55,22839.5,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.68,0.05,-1.59,-1.44,1.65,0,26.73,Elevated (20-30),2026
2026-03-30,22549.65,22714.1,22283.85,22379.2,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.69,0.73,-1.18,-0.76,1.91,1,26.8,Elevated (20-30),2026
2026-04-01,22899.0,22941.3,22618.6,22703.15,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.69,0.18,-1.22,-0.86,1.41,0,26.8,Elevated (20-30),2026
2026-04-02,22383.4,22782.3,22182.55,22700.7,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.58,1.78,-0.9,1.42,2.68,0,25.01,Elevated (20-30),2026
2026-04-06,22780.3,22998.35,22542.95,22959.45,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.58,0.96,-1.04,0.79,2.0,0,25.01,Elevated (20-30),2026
2026-04-07,22838.7,23153.85,22719.3,23129.95,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.6,1.38,-0.52,1.28,1.9,1,25.47,Elevated (20-30),2026
2026-04-08,23855.15,24025.15,23828.5,24012.35,Mildly Bullish,Mildly Bearish,Bullish,Bearish,Mixed,None,Down to Up,N/A,N/A,N/A,1.6,0.71,-0.11,0.66,0.82,0,25.47,Elevated (20-30),2026
2026-04-09,23909.05,23990.75,23682.8,23766.05,Bullish,Mildly Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.24,0.34,-0.95,-0.6,1.29,0,19.7,Normal (15-20),2026
2026-04-10,23880.55,24074.05,23856.35,24050.5,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.24,0.81,-0.1,0.71,0.91,0,19.7,Normal (15-20),2026
2026-04-13,23589.6,23907.4,23555.6,23818.9,Bullish,Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.19,1.35,-0.14,0.97,1.49,1,18.85,Normal (15-20),2026
2026-04-15,24163.8,24280.9,24145.8,24211.9,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.19,0.48,-0.07,0.2,0.56,0,18.85,Normal (15-20),2026
2026-04-16,24385.2,24400.95,24102.8,24188.4,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.18,0.06,-1.16,-0.81,1.22,0,18.67,Normal (15-20),2026
2026-04-17,24165.9,24371.9,24096.05,24366.9,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.18,0.85,-0.29,0.83,1.14,0,18.67,Normal (15-20),2026
2026-04-20,24391.5,24480.65,24241.25,24330.9,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.18,0.37,-0.62,-0.25,0.98,0,18.67,Normal (15-20),2026
2026-04-21,24374.55,24601.7,24354.9,24580.6,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.18,0.93,-0.08,0.85,1.01,1,18.79,Normal (15-20),2026
2026-04-22,24470.85,24515.95,24352.9,24367.65,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.18,0.18,-0.48,-0.42,0.67,0,18.79,Normal (15-20),2026
2026-04-23,24202.35,24310.2,24134.8,24156.05,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Reversed Before Half,1.15,0.45,-0.28,-0.19,0.72,0,18.3,Normal (15-20),2026
2026-04-24,24100.55,24206.0,23813.65,23903.95,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.15,0.44,-1.19,-0.82,1.63,0,18.3,Normal (15-20),2026
2026-04-27,23945.45,24130.7,23936.2,24110.2,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.15,0.77,-0.04,0.69,0.81,0,18.3,Normal (15-20),2026
2026-04-28,24049.9,24181.8,23957.05,24016.5,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.16,0.55,-0.39,-0.14,0.93,1,18.38,Normal (15-20),2026
2026-04-29,24096.9,24334.7,24059.95,24163.6,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.16,0.99,-0.15,0.28,1.14,0,18.38,Normal (15-20),2026
2026-04-30,23996.95,24087.45,23796.85,24043.7,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.1,0.38,-0.83,0.19,1.21,0,17.44,Normal (15-20),2026
2026-05-04,24063.55,24290.2,24004.75,24123.8,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.1,0.94,-0.24,0.25,1.19,0,17.44,Normal (15-20),2026
2026-05-05,24052.6,24081.7,23882.05,24052.15,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.15,0.12,-0.71,-0.0,0.83,1,18.3,Normal (15-20),2026
2026-05-07,24398.5,24482.1,24284.0,24336.4,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.05,0.34,-0.47,-0.25,0.81,0,16.68,Normal (15-20),2026
2026-05-08,24233.65,24253.8,24126.65,24179.8,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Reversed Before Half,1.05,0.08,-0.44,-0.22,0.52,0,16.68,Normal (15-20),2026
2026-05-11,23970.1,23997.45,23799.1,23820.35,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.05,0.11,-0.71,-0.62,0.83,0,16.68,Normal (15-20),2026
2026-05-12,23722.6,23757.55,23348.4,23430.55,Bearish,Mildly Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.17,0.15,-1.58,-1.23,1.72,1,18.55,Normal (15-20),2026
2026-05-13,23362.45,23582.95,23262.55,23428.7,Mildly Bearish,Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.17,0.94,-0.43,0.28,1.37,0,18.55,Normal (15-20),2026
2026-05-14,23530.25,23777.2,23426.55,23713.75,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.22,1.05,-0.44,0.78,1.49,0,19.43,Normal (15-20),2026
2026-05-15,23731.4,23839.3,23610.3,23659.35,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.22,0.45,-0.51,-0.3,0.96,0,19.43,Normal (15-20),2026
2026-05-18,23482.2,23695.65,23317.1,23644.45,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.22,0.91,-0.7,0.69,1.61,0,19.43,Normal (15-20),2026
2026-05-19,23675.3,23782.3,23587.2,23606.2,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.24,0.45,-0.37,-0.29,0.82,1,19.63,Normal (15-20),2026
2026-05-20,23457.25,23690.9,23397.3,23664.15,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.24,1.0,-0.26,0.88,1.25,0,19.63,Normal (15-20),2026
2026-05-21,23830.05,23859.9,23596.6,23648.6,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.16,0.13,-0.98,-0.76,1.1,0,18.44,Normal (15-20),2026
2026-05-22,23671.2,23835.65,23671.0,23748.85,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.16,0.69,-0.0,0.33,0.7,0,18.44,Normal (15-20),2026
2026-05-25,23940.25,24054.45,23922.85,24049.9,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,1.16,0.48,-0.07,0.46,0.55,0,18.44,Normal (15-20),2026
2026-05-26,24004.1,24089.8,23885.45,23933.75,Strong Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.05,0.36,-0.49,-0.29,0.85,1,16.7,Normal (15-20),2026
2026-05-27,23880.35,23983.2,23858.25,23920.65,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.05,0.43,-0.09,0.17,0.52,0,16.7,Normal (15-20),2026
2026-05-29,23902.15,24002.8,23484.75,23609.3,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.05,0.42,-1.75,-1.23,2.17,0,16.7,Normal (15-20),2026
2026-06-01,23654.5,23733.7,23357.95,23379.2,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.05,0.33,-1.25,-1.16,1.59,0,16.7,Normal (15-20),2026
2026-06-02,23229.15,23556.95,23229.15,23523.3,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.04,1.41,0.0,1.27,1.41,1,16.54,Normal (15-20),2026
2026-06-03,23415.95,23459.65,23151.5,23396.95,Mildly Bearish,Bullish,Bearish,Bullish,Mixed,None,Top to Down,N/A,N/A,N/A,1.04,0.19,-1.13,-0.08,1.32,0,16.54,Normal (15-20),2026
2026-06-04,23282.45,23465.3,23247.3,23438.0,Mildly Bearish,Strong Bullish,Bearish,Bullish,Mixed,None,Down to Up,N/A,N/A,N/A,1.03,0.79,-0.15,0.67,0.94,0,16.28,Normal (15-20),2026
2026-06-05,23478.95,23516.35,23282.65,23368.85,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.03,0.16,-0.84,-0.47,1.0,0,16.28,Normal (15-20),2026
2026-06-08,23080.7,23267.3,23070.15,23103.7,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.03,0.81,-0.05,0.1,0.85,0,16.28,Normal (15-20),2026
2026-06-09,23259.05,23279.4,23104.45,23257.75,Mildly Bearish,Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.07,0.09,-0.66,-0.01,0.75,1,17.03,Normal (15-20),2026
2026-06-10,23233.95,23425.35,23184.6,23216.1,Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.07,0.82,-0.21,-0.08,1.04,0,17.03,Normal (15-20),2026
2026-06-11,23104.4,23327.45,23072.05,23186.55,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.98,0.97,-0.14,0.36,1.11,0,15.63,Normal (15-20),2026
2026-06-12,23412.55,23645.35,23313.9,23631.75,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.98,0.99,-0.42,0.94,1.42,0,15.63,Normal (15-20),2026
2026-06-15,23984.85,24011.4,23817.8,23856.55,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.98,0.11,-0.7,-0.53,0.81,0,15.63,Normal (15-20),2026
2026-06-16,23923.9,24002.6,23888.2,23995.0,Mildly Bearish,Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.9,0.33,-0.15,0.3,0.48,1,14.35,Low (<15),2026
2026-06-17,24044.5,24108.2,23969.7,24081.95,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.9,0.26,-0.31,0.16,0.58,0,14.35,Low (<15),2026
2026-06-18,24073.8,24189.25,24036.95,24179.4,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.83,0.48,-0.15,0.44,0.63,0,13.19,Low (<15),2026
2026-06-19,23991.2,24047.2,23901.9,24042.7,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.83,0.23,-0.37,0.21,0.61,0,13.19,Low (<15),2026
2026-06-22,24106.6,24168.05,24073.15,24086.85,Strong Bearish,Mildly Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Reversed Before Half,0.83,0.25,-0.14,-0.08,0.39,0,13.19,Low (<15),2026
2026-06-23,24071.3,24135.5,23784.95,23795.25,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.81,0.27,-1.19,-1.15,1.46,1,12.84,Low (<15),2026
2026-06-24,23795.8,24090.05,23789.25,24013.15,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.81,1.24,-0.03,0.91,1.26,0,12.84,Low (<15),2026
2026-06-25,24125.85,24261.6,24039.0,24052.95,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,0.84,0.56,-0.36,-0.3,0.92,0,13.39,Low (<15),2026
2026-06-29,24061.75,24120.0,23924.55,23978.5,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.84,0.24,-0.57,-0.35,0.81,0,13.39,Low (<15),2026
2026-06-30,24032.05,24035.55,23829.2,23917.75,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.86,0.01,-0.84,-0.48,0.86,1,13.61,Low (<15),2026
2026-07-01,23897.65,24049.9,23895.1,23987.95,Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.86,0.64,-0.01,0.38,0.65,0,13.61,Low (<15),2026
2026-07-02,24062.2,24194.55,24058.8,24167.2,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.83,0.55,-0.01,0.44,0.56,0,13.24,Low (<15),2026
2026-07-03,24375.65,24378.15,24252.35,24271.2,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.83,0.01,-0.51,-0.43,0.52,0,13.24,Low (<15),2026
2026-07-06,24306.85,24458.65,24287.1,24423.95,Mildly Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.83,0.62,-0.08,0.48,0.71,0,13.24,Low (<15),2026
2026-07-07,24464.45,24530.9,24348.95,24355.1,Bullish,Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.74,0.27,-0.47,-0.45,0.74,1,11.82,Low (<15),2026
2026-07-08,24259.55,24300.0,23805.2,23895.7,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.74,0.17,-1.87,-1.5,2.04,0,11.82,Low (<15),2026
2026-07-09,23928.95,24134.7,23925.7,23981.9,Strong Bearish,Mildly Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.92,0.86,-0.01,0.22,0.87,0,14.68,Low (<15),2026
2026-07-10,24124.7,24228.45,24120.35,24211.65,Bullish,Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,0.92,0.43,-0.02,0.36,0.45,0,14.68,Low (<15),2026
2026-07-13,24039.4,24259.8,24000.2,24211.15,Bullish,Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.92,0.92,-0.16,0.71,1.08,0,14.68,Low (<15),2026
2026-07-14,24068.0,24157.1,24023.7,24035.15,Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.84,0.37,-0.18,-0.14,0.55,1,13.28,Low (<15),2026
2026-07-15,24085.85,24220.35,24010.55,24073.45,Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Reversed Before Half,0.84,0.56,-0.31,-0.05,0.87,0,13.28,Low (<15),2026
2026-07-16,24142.1,24186.5,24050.0,24081.1,Bearish,Mildly Bullish,Bearish,Bullish,Mixed,None,Top to Down,N/A,N/A,N/A,0.84,0.18,-0.38,-0.25,0.57,0,13.27,Low (<15),2026
2026-07-17,24127.6,24367.3,24099.05,24346.7,Mildly Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.84,0.99,-0.12,0.91,1.11,0,13.27,Low (<15),2026
2026-07-20,24190.05,24266.1,24135.85,24239.5,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,0.84,0.31,-0.22,0.2,0.54,0,13.27,Low (<15),2026
2026-07-21,24216.05,24262.2,24135.65,24193.05,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Reversed Before Half,0.82,0.19,-0.33,-0.09,0.52,1,12.98,Low (<15),2026
2026-07-22,24150.45,24166.3,23961.4,23991.05,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.82,0.07,-0.78,-0.66,0.85,0,12.98,Low (<15),2026
2026-07-23,23904.8,23990.75,23807.2,23871.7,Strong Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.84,0.36,-0.41,-0.14,0.77,0,13.29,Low (<15),2026
2026-07-24,23666.35,23823.6,23606.3,23787.0,Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.84,0.66,-0.25,0.51,0.92,0,13.29,Low (<15),2026
2026-07-27,23928.4,24011.6,23891.55,24003.65,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,0.84,0.35,-0.15,0.31,0.5,0,13.29,Low (<15),2026
2026-07-28,23971.25,24041.15,23954.6,23987.8,Bullish,Mildly Bearish,Bullish,Bearish,Mixed,None,Down to Up,N/A,N/A,N/A,0.8,0.29,-0.07,0.07,0.36,1,12.66,Low (<15),2026
2026-07-29,24176.65,24283.55,24136.75,24242.0,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.8,0.44,-0.17,0.27,0.61,0,12.66,Low (<15),2026
2026-07-30,24249.55,24342.95,24187.1,24296.6,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.76,0.39,-0.26,0.19,0.64,0,12.01,Low (<15),2026
2026-07-31,24361.45,24429.4,24299.7,24366.7,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.76,0.28,-0.25,0.02,0.53,0,12.01,Low (<15),2026
2026-08-03,24572.7,24774.3,24515.15,24774.3,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.76,0.82,-0.23,0.82,1.05,0,12.01,Low (<15),2026
2026-08-04,24703.9,24703.9,24427.95,24614.9,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.75,0.0,-1.12,-0.36,1.12,1,11.93,Low (<15),2026
2026-08-05,24669.2,24677.6,24497.95,24624.65,Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.75,0.03,-0.69,-0.18,0.73,0,11.93,Low (<15),2026
2026-08-06,24641.0,24677.05,24604.15,24636.0,Mildly Bearish,Bullish,Bearish,Bullish,Mixed,None,Top to Down,N/A,N/A,N/A,0.76,0.15,-0.15,-0.02,0.3,0,12.06,Low (<15),2026
2026-08-07,24538.9,24630.4,24522.75,24570.65,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,0.76,0.37,-0.07,0.13,0.44,0,12.06,Low (<15),2026
2026-08-10,24581.25,24620.95,24511.1,24583.8,Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.76,0.16,-0.29,0.01,0.45,0,12.06,Low (<15),2026
2026-08-11,24575.1,24576.85,24429.25,24471.7,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.77,0.01,-0.59,-0.42,0.6,1,12.25,Low (<15),2026
2026-08-12,24472.45,24473.3,24265.95,24435.95,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.77,0.0,-0.84,-0.15,0.85,0,12.25,Low (<15),2026
2026-08-13,24431.6,24431.6,24311.4,24395.85,Bearish,Mildly Bullish,Bearish,Bullish,Mixed,None,Top to Down,N/A,N/A,N/A,0.74,0.0,-0.49,-0.15,0.49,0,11.69,Low (<15),2026
2026-08-14,24361.9,24405.2,24296.8,24366.0,Mildly Bearish,Bullish,Bearish,Bullish,Mixed,None,Down to Up,N/A,N/A,N/A,0.74,0.18,-0.27,0.02,0.44,0,11.69,Low (<15),2026
2026-08-17,24343.45,24360.1,24226.95,24287.65,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.74,0.07,-0.48,-0.23,0.55,0,11.69,Low (<15),2026
2026-08-18,24223.85,24269.65,24154.9,24154.9,Mildly Bullish,Bearish,Bullish,Bearish,Mixed,None,Top to Down,N/A,N/A,N/A,0.71,0.19,-0.28,-0.28,0.47,1,11.33,Low (<15),2026
2026-08-19,24152.05,24172.85,24025.65,24078.3,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.71,0.09,-0.52,-0.31,0.61,0,11.33,Low (<15),2026
2026-08-20,24225.45,24265.15,24184.55,24231.85,Bearish,Bullish,Bearish,Bullish,Mixed,None,Down to Up,N/A,N/A,N/A,0.71,0.16,-0.17,0.03,0.33,0,11.32,Low (<15),2026
2026-08-21,24284.05,24284.05,24206.8,24252.0,Strong Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.71,0.0,-0.32,-0.13,0.32,0,11.32,Low (<15),2026
2026-08-24,24285.05,24313.0,24144.3,24219.05,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.71,0.12,-0.58,-0.27,0.69,0,11.32,Low (<15),2026
